TIME_STAMP	Lon	Lat	NAS Attach Procedure Attach Time(ReqToComp) [sec]	NAS Attach Procedure Attach Time(ReqToAcc) [sec]
2024-03-19 17:30:47.898109	-93.182442	44.976521		0.934
2024-03-19 17:30:47.902186	-93.182442	44.976521	0.941	
2024-03-19 17:32:20.104492	-93.182442	44.976521		0.764
2024-03-19 17:32:20.105621	-93.182442	44.976521	0.769	
2024-03-19 17:34:47.849676	-93.182442	44.976521		0.864
2024-03-19 17:34:47.850865	-93.182442	44.976521	0.869	
2024-03-19 17:36:20.263104	-93.182442	44.976521		0.835
2024-03-19 17:36:20.275910	-93.182442	44.976521	0.840	
2024-03-19 17:38:47.827178	-93.182442	44.976509		0.846
2024-03-19 17:38:47.828319	-93.182442	44.976509	0.850	
2024-03-19 17:40:19.909082	-93.182442	44.976509		0.804
2024-03-19 17:40:19.955911	-93.182442	44.976509	0.809	
2024-03-19 17:42:47.731640	-93.182442	44.976521		0.753
2024-03-19 17:42:47.732069	-93.182442	44.976521	0.759	
2024-03-19 17:44:19.912383	-93.182442	44.976521		0.773
2024-03-19 17:44:19.913349	-93.182442	44.976521	0.778	
2024-03-19 17:46:47.803485	-93.182442	44.976521		0.828
2024-03-19 17:46:47.803862	-93.182442	44.976521	0.832	
2024-03-19 17:48:20.054202	-93.182442	44.976509		0.935
2024-03-19 17:48:20.055378	-93.182442	44.976509	0.939	
2024-03-19 17:50:47.549250	-93.182449	44.976509		0.771
2024-03-19 17:50:47.561319	-93.182449	44.976509	0.777	
2024-03-19 17:52:20.985869	-93.182449	44.976509		0.918
2024-03-19 17:52:20.987152	-93.182449	44.976509	0.922	
2024-03-19 17:54:47.908093	-93.182442	44.976509		0.776
2024-03-19 17:54:47.908496	-93.182442	44.976509	0.781	
2024-03-19 17:56:20.056169	-93.182426	44.976460		0.892
2024-03-19 17:56:20.057125	-93.182426	44.976460	0.897	
2024-03-19 17:58:47.949907	-93.182442	44.976479		0.800
2024-03-19 17:58:47.951076	-93.182442	44.976479	0.805	
2024-03-19 18:00:20.050802	-93.182442	44.976479		0.895
2024-03-19 18:00:20.079501	-93.182442	44.976479	0.901	
2024-03-19 18:02:47.846341	-93.182419	44.976479		0.896
2024-03-19 18:02:47.847415	-93.182419	44.976479	0.902	
2024-03-19 18:04:19.956176	-93.182419	44.976479		0.817
2024-03-19 18:04:19.957467	-93.182419	44.976479	0.823	
2024-03-19 18:06:47.738346	-93.182419	44.976479		0.788
2024-03-19 18:06:47.738775	-93.182419	44.976479	0.794	
2024-03-19 18:08:19.857705	-93.182419	44.976490		0.734
2024-03-19 18:08:19.858084	-93.182419	44.976490	0.740	
2024-03-19 18:10:47.979197	-93.182419	44.976490		0.843
2024-03-19 18:10:47.979571	-93.182419	44.976490	0.848	
2024-03-19 18:12:20.030602	-93.182419	44.976490		0.744
2024-03-19 18:12:20.031338	-93.182419	44.976490	0.749	
2024-03-19 18:14:48.000829	-93.182426	44.976490		0.880
2024-03-19 18:14:48.001767	-93.182426	44.976490	0.885	
2024-03-19 18:16:20.145235	-93.182426	44.976490		0.867
2024-03-19 18:16:20.148904	-93.182426	44.976490	0.872	
2024-03-19 18:18:47.727754	-93.182426	44.976490		0.755
2024-03-19 18:18:47.748608	-93.182426	44.976490	0.761	
2024-03-19 18:20:20.170864	-93.182426	44.976490		0.869
2024-03-19 18:20:20.172182	-93.182426	44.976490	0.875	
2024-03-19 18:22:47.815443	-93.182426	44.976501		0.878
2024-03-19 18:22:47.815901	-93.182426	44.976501	0.883	
2024-03-19 18:24:19.924563	-93.182426	44.976501		0.795
2024-03-19 18:24:19.941390	-93.182426	44.976501	0.800	
2024-03-19 18:26:47.930458	-93.182426	44.976501		0.834
2024-03-19 18:26:47.931449	-93.182426	44.976501	0.840	
2024-03-19 18:28:19.971021	-93.182426	44.976501		0.880
2024-03-19 18:28:19.971352	-93.182426	44.976501	0.884	
2024-03-19 18:30:47.883264	-93.182426	44.976501		0.784
2024-03-19 18:30:47.901288	-93.182426	44.976501	0.790	
2024-03-19 18:32:20.173097	-93.182426	44.976501		1.005
2024-03-19 18:32:20.174323	-93.182426	44.976501	1.009	
2024-03-19 18:34:47.892006	-93.182442	44.976501		0.766
2024-03-19 18:34:47.956469	-93.182442	44.976501	0.772	
2024-03-19 18:36:20.012046	-93.182442	44.976501		0.910
2024-03-19 18:36:20.012436	-93.182442	44.976501	0.915	
2024-03-19 18:38:47.710743	-93.182442	44.976501		0.780
2024-03-19 18:38:47.712220	-93.182442	44.976501	0.785	
2024-03-19 18:40:20.074426	-93.182442	44.976501		0.819
2024-03-19 18:40:20.075724	-93.182442	44.976501	0.826	
2024-03-19 18:42:47.901013	-93.182442	44.976501		0.800
2024-03-19 18:42:47.901399	-93.182442	44.976501	0.806	
2024-03-19 18:44:20.020778	-93.182442	44.976501		0.764
2024-03-19 18:44:20.037978	-93.182442	44.976501	0.770	
2024-03-19 18:46:47.899412	-93.182442	44.976501		0.785
2024-03-19 18:46:47.900643	-93.182442	44.976501	0.790	
2024-03-19 18:48:20.079824	-93.182449	44.976501		0.814
2024-03-19 18:48:20.080873	-93.182449	44.976501	0.819	
2024-03-19 18:50:47.665922	-93.182449	44.976501		0.729
2024-03-19 18:50:47.666687	-93.182449	44.976501	0.734	
2024-03-19 18:52:19.871228	-93.182449	44.976501		0.765
2024-03-19 18:52:19.872585	-93.182449	44.976501	0.773	
2024-03-19 18:54:47.770872	-93.182449	44.976501		0.822
2024-03-19 18:54:47.772010	-93.182449	44.976501	0.827	
2024-03-19 18:56:19.918521	-93.182449	44.976501		0.832
2024-03-19 18:56:19.919759	-93.182449	44.976501	0.837	
2024-03-19 18:58:47.881652	-93.182449	44.976501		0.776
2024-03-19 18:58:47.882072	-93.182449	44.976501	0.783	
2024-03-19 19:00:20.128467	-93.182449	44.976501		1.043
2024-03-19 19:00:20.129512	-93.182449	44.976501	1.047	
2024-03-19 19:02:47.766916	-93.182449	44.976501		0.816
2024-03-19 19:02:47.768137	-93.182449	44.976501	0.822	
2024-03-19 19:04:20.206438	-93.182449	44.976501		0.963
2024-03-19 19:04:20.207365	-93.182449	44.976501	0.968	
2024-03-19 19:06:47.824103	-93.182457	44.976501		0.905
2024-03-19 19:06:47.825369	-93.182457	44.976501	0.910	
2024-03-19 19:08:20.070503	-93.182457	44.976501		0.976
2024-03-19 19:08:20.070895	-93.182457	44.976501	0.982	
2024-03-19 19:10:47.690336	-93.182457	44.976501		0.790
2024-03-19 19:10:47.735118	-93.182457	44.976501	0.796	
2024-03-19 19:12:21.029893	-93.182457	44.976501		0.837
2024-03-19 19:12:21.031198	-93.182457	44.976501	0.843	
2024-03-19 19:14:47.718312	-93.182457	44.976501		0.805
2024-03-19 19:14:47.719533	-93.182457	44.976501	0.809	
2024-03-19 19:16:20.191803	-93.182457	44.976501		0.955
2024-03-19 19:16:20.206950	-93.182457	44.976501	0.960	
2024-03-19 19:18:48.127613	-93.182457	44.976501		0.896
2024-03-19 19:18:48.128402	-93.182457	44.976501	0.902	
2024-03-19 19:20:19.886634	-93.182457	44.976501		0.793
2024-03-19 19:20:19.887161	-93.182457	44.976501	0.798	
2024-03-19 19:22:47.739041	-93.182457	44.976501		0.811
2024-03-19 19:22:47.739366	-93.182457	44.976501	0.816	
2024-03-19 19:24:19.971478	-93.182457	44.976501		0.723
2024-03-19 19:24:19.971947	-93.182457	44.976501	0.727	
2024-03-19 19:26:47.814745	-93.182457	44.976501		0.907
2024-03-19 19:26:47.815227	-93.182457	44.976501	0.914	
2024-03-19 19:28:19.802147	-93.182457	44.976501		0.873
2024-03-19 19:28:19.802625	-93.182457	44.976501	0.878	
2024-03-19 19:30:47.726975	-93.182457	44.976501		0.796
2024-03-19 19:30:47.728338	-93.182457	44.976501	0.801	
2024-03-19 19:32:20.194544	-93.182457	44.976501		0.940
2024-03-19 19:32:20.195726	-93.182457	44.976501	0.943	
2024-03-19 19:34:47.855481	-93.182457	44.976501		0.955
2024-03-19 19:34:47.856190	-93.182457	44.976501	0.961	
2024-03-19 19:36:19.905349	-93.182457	44.976501		0.856
2024-03-19 19:36:19.919928	-93.182457	44.976501	0.862	
2024-03-19 19:38:47.819488	-93.182457	44.976501		0.760
2024-03-19 19:38:47.856347	-93.182457	44.976501	0.765	
2024-03-19 19:40:20.224838	-93.182457	44.976501		0.987
2024-03-19 19:40:20.225979	-93.182457	44.976501	0.992	
2024-03-19 19:42:47.797175	-93.182457	44.976501		0.899
2024-03-19 19:42:47.799522	-93.182457	44.976501	0.904	
2024-03-19 19:44:20.094026	-93.182457	44.976501		0.878
2024-03-19 19:44:20.094491	-93.182457	44.976501	0.883	
2024-03-19 19:46:47.946593	-93.182457	44.976501		0.885
2024-03-19 19:46:47.947844	-93.182457	44.976501	0.890	
2024-03-19 19:48:19.991607	-93.182457	44.976501		0.747
2024-03-19 19:48:19.992931	-93.182457	44.976501	0.753	
2024-03-19 19:50:47.965348	-93.182457	44.976501		0.904
2024-03-19 19:50:47.965767	-93.182457	44.976501	0.909	
2024-03-19 19:52:19.943166	-93.182457	44.976501		0.853
2024-03-19 19:52:19.944433	-93.182457	44.976501	0.858	
2024-03-19 19:54:47.845862	-93.182457	44.976501		0.936
2024-03-19 19:54:47.853418	-93.182457	44.976501	0.941	
2024-03-19 19:56:19.979191	-93.182457	44.976501		0.909
2024-03-19 19:56:19.979588	-93.182457	44.976501	0.914	
2024-03-19 19:58:47.793260	-93.182457	44.976501		0.904
2024-03-19 19:58:47.793670	-93.182457	44.976501	0.908	
2024-03-19 20:00:21.320498	-93.182457	44.976501		0.826
2024-03-19 20:00:21.321776	-93.182457	44.976501	0.831	
2024-03-19 20:02:47.710587	-93.182457	44.976471		0.820
2024-03-19 20:02:47.710955	-93.182457	44.976471	0.825	
2024-03-19 20:04:20.288889	-93.182457	44.976479		0.773
2024-03-19 20:04:20.307996	-93.182457	44.976479	0.778	
2024-03-19 20:06:47.803387	-93.182472	44.976479		0.914
2024-03-19 20:06:47.804261	-93.182472	44.976479	0.919	
2024-03-19 20:08:20.698020	-93.182472	44.976440		0.836
2024-03-19 20:08:20.699332	-93.182472	44.976440	0.842	
2024-03-19 20:10:47.673922	-93.182472	44.976452		0.800
2024-03-19 20:10:47.686341	-93.182472	44.976452	0.805	
2024-03-19 20:12:20.016141	-93.182472	44.976460		0.806
2024-03-19 20:12:20.017680	-93.182472	44.976460	0.812	
2024-03-19 20:14:47.766610	-93.182472	44.976460		0.853
2024-03-19 20:14:47.767102	-93.182472	44.976460	0.858	
2024-03-19 20:16:20.118147	-93.182472	44.976460		0.892
2024-03-19 20:16:20.118600	-93.182472	44.976460	0.898	
2024-03-19 20:18:47.684760	-93.182472	44.976471		0.793
2024-03-19 20:18:47.686063	-93.182472	44.976471	0.798	
2024-03-19 20:20:19.905619	-93.182472	44.976471		0.861
2024-03-19 20:20:19.906794	-93.182472	44.976471	0.866	
2024-03-19 20:22:47.736677	-93.182472	44.976479		0.861
2024-03-19 20:22:47.738010	-93.182472	44.976479	0.866	
2024-03-19 20:24:20.097655	-93.182472	44.976479		0.908
2024-03-19 20:24:20.163464	-93.182472	44.976479	0.914	
2024-03-19 20:26:47.888034	-93.182472	44.976479		0.853
2024-03-19 20:26:47.898396	-93.182472	44.976479	0.856	
2024-03-19 20:28:20.111408	-93.182472	44.976479		0.913
2024-03-19 20:28:20.112685	-93.182472	44.976479	0.917	
2024-03-19 20:30:47.847427	-93.182457	44.976471		0.824
2024-03-19 20:30:47.865757	-93.182457	44.976471	0.829	
2024-03-19 20:32:19.880876	-93.182457	44.976471		0.822
2024-03-19 20:32:19.882073	-93.182457	44.976471	0.827	
2024-03-19 20:34:47.797788	-93.182472	44.976479		0.900
2024-03-19 20:34:47.798218	-93.182472	44.976479	0.905	
2024-03-19 20:36:19.894092	-93.182472	44.976479		0.855
2024-03-19 20:36:19.895606	-93.182472	44.976479	0.863	
2024-03-19 20:38:47.653440	-93.182472	44.976490		0.775
2024-03-19 20:38:47.654637	-93.182472	44.976490	0.780	
2024-03-19 20:40:19.893201	-93.182472	44.976490		0.859
2024-03-19 20:40:19.894833	-93.182472	44.976490	0.868	
2024-03-19 20:42:47.649870	-93.182472	44.976490		0.782
2024-03-19 20:42:47.651409	-93.182472	44.976490	0.788	
2024-03-19 20:44:19.847019	-93.182457	44.976490		0.794
2024-03-19 20:44:19.848200	-93.182457	44.976490	0.800	
2024-03-19 20:46:47.659738	-93.182472	44.976501		0.764
2024-03-19 20:46:47.661022	-93.182472	44.976501	0.770	
2024-03-19 20:48:20.025155	-93.182472	44.976501		0.820
2024-03-19 20:48:20.026252	-93.182472	44.976501	0.827	
2024-03-19 20:50:47.724388	-93.182472	44.976501		0.835
2024-03-19 20:50:47.725652	-93.182472	44.976501	0.840	
2024-03-19 20:52:19.866310	-93.182472	44.976501		0.818
2024-03-19 20:52:19.867433	-93.182472	44.976501	0.823	
2024-03-19 20:54:47.724385	-93.182472	44.976501		0.835
2024-03-19 20:54:47.725277	-93.182472	44.976501	0.841	
2024-03-19 20:56:19.839864	-93.182472	44.976501		0.815
2024-03-19 20:56:19.840325	-93.182472	44.976501	0.820	
2024-03-19 20:58:47.868818	-93.182472	44.976501		0.843
2024-03-19 20:58:47.874654	-93.182472	44.976501	0.848	
2024-03-19 21:00:19.842519	-93.182472	44.976501		0.813
2024-03-19 21:00:19.843310	-93.182472	44.976501	0.818	
2024-03-19 21:02:47.498983	-93.182472	44.976501		0.801
2024-03-19 21:02:47.500300	-93.182472	44.976501	0.807	
2024-03-19 21:04:19.851143	-93.182472	44.976501		0.810
2024-03-19 21:04:19.851594	-93.182472	44.976501	0.816	
2024-03-19 21:06:47.684802	-93.182472	44.976501		0.834
2024-03-19 21:06:47.700420	-93.182472	44.976501	0.838	
2024-03-19 21:08:19.866451	-93.182472	44.976501		0.838
2024-03-19 21:08:19.878356	-93.182472	44.976501	0.844	
2024-03-19 21:10:47.680968	-93.182472	44.976501		0.792
2024-03-19 21:10:47.681656	-93.182472	44.976501	0.797	
2024-03-19 21:12:19.840673	-93.182472	44.976501		0.828
2024-03-19 21:12:19.847222	-93.182472	44.976501	0.833	
2024-03-19 21:14:47.668554	-93.182472	44.976509		0.815
2024-03-19 21:14:47.673710	-93.182472	44.976509	0.820	
2024-03-19 21:16:19.811975	-93.182480	44.976509		0.773
2024-03-19 21:16:19.813193	-93.182480	44.976509	0.780	
2024-03-19 21:18:47.830260	-93.182480	44.976509		0.820
2024-03-19 21:18:47.830613	-93.182480	44.976509	0.825	
2024-03-19 21:20:19.970769	-93.182480	44.976509		0.795
2024-03-19 21:20:19.971173	-93.182480	44.976509	0.801	
2024-03-19 21:22:47.767980	-93.182480	44.976509		0.892
2024-03-19 21:22:47.768964	-93.182480	44.976509	0.897	
2024-03-19 21:24:19.878321	-93.182480	44.976509		0.844
2024-03-19 21:24:19.879302	-93.182480	44.976509	0.849	
2024-03-19 21:26:47.872064	-93.182480	44.976509		0.854
2024-03-19 21:26:47.873396	-93.182480	44.976509	0.861	
2024-03-19 21:28:19.973422	-93.182480	44.976509		0.784
2024-03-19 21:28:19.990169	-93.182480	44.976509	0.791	
2024-03-19 21:30:47.649464	-93.182480	44.976509		0.789
2024-03-19 21:30:47.650744	-93.182480	44.976509	0.793	
2024-03-19 21:32:19.872614	-93.182480	44.976509		0.814
2024-03-19 21:32:19.873696	-93.182480	44.976509	0.819	
2024-03-19 21:34:47.631449	-93.182480	44.976509		0.770
2024-03-19 21:34:47.631796	-93.182480	44.976509	0.774	
2024-03-19 21:36:19.911896	-93.182480	44.976509		0.897
2024-03-19 21:36:19.926238	-93.182480	44.976509	0.903	
2024-03-19 21:38:47.653251	-93.182480	44.976509		0.963
2024-03-19 21:38:47.654477	-93.182480	44.976509	0.968	
2024-03-19 21:40:19.824212	-93.182480	44.976509		0.798
2024-03-19 21:40:19.825437	-93.182480	44.976509	0.804	
2024-03-19 21:42:47.824046	-93.182480	44.976509		0.906
2024-03-19 21:42:47.825301	-93.182480	44.976509	0.910	
2024-03-19 21:44:19.782757	-93.182480	44.976509		0.779
2024-03-19 21:44:19.784364	-93.182480	44.976509	0.787	
2024-03-19 21:46:47.638783	-93.182480	44.976509		0.796
2024-03-19 21:46:47.639703	-93.182480	44.976509	0.801	
2024-03-19 21:48:19.946929	-93.182480	44.976398		0.947
2024-03-19 21:48:19.950041	-93.182480	44.976398	0.953	
2024-03-19 21:50:47.707151	-93.182518	44.976433		0.865
2024-03-19 21:50:47.707545	-93.182518	44.976433	0.871	
2024-03-19 21:52:19.935063	-93.182480	44.976440		0.776
2024-03-19 21:52:19.935571	-93.182480	44.976440	0.781	
2024-03-19 21:54:48.372445	-93.182487	44.976460		1.059
2024-03-19 21:54:48.377035	-93.182487	44.976460	1.063	
2024-03-19 21:56:19.744656	-93.182487	44.976460		0.726
2024-03-19 21:56:19.745076	-93.182487	44.976460	0.734	
2024-03-19 21:58:47.690877	-93.182487	44.976471		0.859
2024-03-19 21:58:47.692027	-93.182487	44.976471	0.865	
2024-03-19 22:00:19.789365	-93.182487	44.976471		0.744
2024-03-19 22:00:19.789923	-93.182487	44.976471	0.749	
2024-03-19 22:02:47.808700	-93.182487	44.976479		0.794
2024-03-19 22:02:47.809062	-93.182487	44.976479	0.799	
2024-03-19 22:04:19.827019	-93.182487	44.976479		0.813
2024-03-19 22:04:19.828444	-93.182487	44.976479	0.819	
2024-03-19 22:06:47.727606	-93.182487	44.976479		0.836
2024-03-19 22:06:47.728889	-93.182487	44.976479	0.841	
2024-03-19 22:08:19.924793	-93.182487	44.976479		0.755
2024-03-19 22:08:19.925946	-93.182487	44.976479	0.762	
2024-03-19 22:10:47.774598	-93.182487	44.976490		0.884
2024-03-19 22:10:47.775722	-93.182487	44.976490	0.888	
2024-03-19 22:12:19.833828	-93.182487	44.976490		0.832
2024-03-19 22:12:19.834924	-93.182487	44.976490	0.836	
2024-03-19 22:14:47.851151	-93.182487	44.976490		0.869
2024-03-19 22:14:47.852435	-93.182487	44.976490	0.874	
2024-03-19 22:16:19.763338	-93.182487	44.976490		0.765
2024-03-19 22:16:19.773531	-93.182487	44.976490	0.773	
2024-03-19 22:18:47.715332	-93.182487	44.976490		0.893
2024-03-19 22:18:47.717683	-93.182487	44.976490	0.899	
2024-03-19 22:20:19.836688	-93.182487	44.976490		0.846
2024-03-19 22:20:19.837193	-93.182487	44.976490	0.853	
2024-03-19 22:22:47.865074	-93.182487	44.976501		0.871
2024-03-19 22:22:47.874204	-93.182487	44.976501	0.878	
2024-03-19 22:24:19.764291	-93.182487	44.976501		0.706
2024-03-19 22:24:19.764633	-93.182487	44.976501	0.711	
2024-03-19 22:26:47.667004	-93.182487	44.976501		0.849
2024-03-19 22:26:47.718912	-93.182487	44.976501	0.855	
2024-03-19 22:28:19.983861	-93.182487	44.976501		0.843
2024-03-19 22:28:19.984367	-93.182487	44.976501	0.851	
2024-03-19 22:30:47.604178	-93.182487	44.976501		0.766
2024-03-19 22:30:47.607717	-93.182487	44.976501	0.772	
2024-03-19 22:32:20.099647	-93.182487	44.976501		0.846
2024-03-19 22:32:20.100121	-93.182487	44.976501	0.852	
2024-03-19 22:34:47.779116	-93.182487	44.976501		0.797
2024-03-19 22:34:47.779984	-93.182487	44.976501	0.802	
2024-03-19 22:36:19.851589	-93.182487	44.976501		0.872
2024-03-19 22:36:19.852735	-93.182487	44.976501	0.879	
2024-03-19 22:38:47.840549	-93.182487	44.976501		0.710
2024-03-19 22:38:47.875685	-93.182487	44.976501	0.715	
2024-03-19 22:40:19.753799	-93.182487	44.976501		0.759
2024-03-19 22:40:19.754281	-93.182487	44.976501	0.765	
2024-03-19 22:42:47.778427	-93.182487	44.976509		0.738
2024-03-19 22:42:47.779462	-93.182487	44.976509	0.742	
2024-03-19 22:44:20.191715	-93.182465	44.976517		0.835
2024-03-19 22:44:20.192162	-93.182465	44.976517	0.841	
2024-03-19 22:46:47.941845	-93.182487	44.976509		0.965
2024-03-19 22:46:47.942816	-93.182487	44.976509	0.970	
2024-03-19 22:48:19.792420	-93.182411	44.976479		0.811
2024-03-19 22:48:19.804491	-93.182411	44.976479	0.819	
2024-03-19 22:50:47.685590	-93.182419	44.976490		0.821
2024-03-19 22:50:47.686064	-93.182419	44.976490	0.826	
2024-03-19 22:52:19.963508	-93.182480	44.976479		0.980
2024-03-19 22:52:19.964613	-93.182480	44.976479	0.985	
2024-03-19 22:54:47.601042	-93.182449	44.976479		0.794
2024-03-19 22:54:47.602854	-93.182449	44.976479	0.800	
2024-03-19 22:56:20.035631	-93.182449	44.976490		0.876
2024-03-19 22:56:20.037366	-93.182449	44.976490	0.882	
2024-03-19 22:58:47.674257	-93.182449	44.976501		0.845
2024-03-19 22:58:47.731635	-93.182449	44.976501	0.850	
2024-03-19 23:00:19.696731	-93.182449	44.976501		0.739
2024-03-19 23:00:19.744809	-93.182449	44.976501	0.746	
2024-03-19 23:02:47.892758	-93.182449	44.976509		1.078
2024-03-19 23:02:47.894471	-93.182449	44.976509	1.084	
2024-03-19 23:04:19.862593	-93.182449	44.976509		0.869
2024-03-19 23:04:19.864088	-93.182449	44.976509	0.876	
2024-03-19 23:06:47.776660	-93.182449	44.976509		0.796
2024-03-19 23:06:47.777864	-93.182449	44.976509	0.802	
2024-03-19 23:08:19.853927	-93.182449	44.976509		0.746
2024-03-19 23:08:19.893704	-93.182449	44.976509	0.752	
