TIME_STAMP	Lon	Lat	5G-NR NAS Registration Procedure Registration Time(ReqToAcc) [sec]	5G-NR NAS Registration Procedure Registration Time(ReqToComp) [sec]
2024-03-20 08:10:20.707277	-93.182457	44.976509		0.408
2024-03-20 08:12:48.484077	-93.182457	44.976509	0.487	
2024-03-20 08:12:48.484318	-93.182457	44.976509		0.488
2024-03-20 08:14:20.704850	-93.182457	44.976509	0.457	
2024-03-20 08:14:20.705020	-93.182457	44.976509		0.458
2024-03-20 08:16:48.538429	-93.182457	44.976509	0.526	
2024-03-20 08:16:48.538630	-93.182457	44.976509		0.527
2024-03-20 08:18:20.599019	-93.182457	44.976509	0.370	
2024-03-20 08:18:20.599250	-93.182457	44.976509		0.371
2024-03-20 08:20:48.627582	-93.182457	44.976501	0.606	
2024-03-20 08:20:48.627843	-93.182457	44.976501		0.607
2024-03-20 08:22:20.800709	-93.182457	44.976501	0.543	
2024-03-20 08:22:20.800894	-93.182457	44.976501		0.544
2024-03-20 08:24:48.475682	-93.182457	44.976501	0.396	
2024-03-20 08:24:48.475908	-93.182457	44.976501		0.397
2024-03-20 08:26:20.617688	-93.182457	44.976501	0.431	
2024-03-20 08:26:20.617875	-93.182457	44.976501		0.432
2024-03-20 08:28:48.572644	-93.182457	44.976509	0.537	
2024-03-20 08:28:48.572904	-93.182457	44.976509		0.537
2024-03-20 08:30:20.605872	-93.182457	44.976509	0.408	
2024-03-20 08:30:20.607609	-93.182457	44.976509		0.408
2024-03-20 08:32:48.615699	-93.182457	44.976509	0.490	
2024-03-20 08:32:48.615882	-93.182457	44.976509		0.491
2024-03-20 08:34:20.893671	-93.182457	44.976501	0.446	
2024-03-20 08:34:20.893939	-93.182457	44.976501		0.447
2024-03-20 08:36:48.545334	-93.182457	44.976501	0.417	
2024-03-20 08:36:48.545759	-93.182457	44.976501		0.418
2024-03-20 08:38:20.920109	-93.182457	44.976501	0.551	
2024-03-20 08:38:20.920274	-93.182457	44.976501		0.552
2024-03-20 08:40:48.562206	-93.182457	44.976501	0.451	
2024-03-20 08:40:48.562368	-93.182457	44.976501		0.452
2024-03-20 08:42:20.796273	-93.182457	44.976501	0.516	
2024-03-20 08:42:20.796424	-93.182457	44.976501		0.517
2024-03-20 08:44:48.409332	-93.182457	44.976501	0.366	
2024-03-20 08:44:48.409620	-93.182457	44.976501		0.367
2024-03-20 08:46:20.757897	-93.182457	44.976501	0.531	
2024-03-20 08:46:20.758087	-93.182457	44.976501		0.532
2024-03-20 08:48:48.587926	-93.182457	44.976501	0.537	
2024-03-20 08:48:48.588152	-93.182457	44.976501		0.537
2024-03-20 08:50:20.634511	-93.182457	44.976501	0.422	
2024-03-20 08:50:20.634708	-93.182457	44.976501		0.422
2024-03-20 08:52:48.444355	-93.182457	44.976501	0.381	
2024-03-20 08:52:48.446045	-93.182457	44.976501		0.382
2024-03-20 08:54:20.757935	-93.182457	44.976501	0.435	
2024-03-20 08:54:20.758126	-93.182457	44.976501		0.436
2024-03-20 08:56:48.514387	-93.182457	44.976501	0.427	
2024-03-20 08:56:48.514689	-93.182457	44.976501		0.428
2024-03-20 08:58:20.931247	-93.182457	44.976501	0.542	
2024-03-20 08:58:20.931521	-93.182457	44.976501		0.543
2024-03-20 09:00:48.541349	-93.182457	44.976501	0.471	
2024-03-20 09:00:48.549619	-93.182457	44.976501		0.472
2024-03-20 09:02:20.726603	-93.182457	44.976501	0.390	
2024-03-20 09:02:20.726807	-93.182457	44.976501		0.391
2024-03-20 09:04:48.573385	-93.182457	44.976501	0.477	
2024-03-20 09:04:48.573660	-93.182457	44.976501		0.478
2024-03-20 09:06:20.755783	-93.182457	44.976501	0.412	
2024-03-20 09:06:20.756027	-93.182457	44.976501		0.413
2024-03-20 09:08:48.535360	-93.182457	44.976501	0.422	
2024-03-20 09:08:48.535566	-93.182457	44.976501		0.423
2024-03-20 09:10:20.814022	-93.182457	44.976501	0.463	
2024-03-20 09:10:20.814271	-93.182457	44.976501		0.463
2024-03-20 09:12:48.491160	-93.182457	44.976501	0.372	
2024-03-20 09:12:48.491382	-93.182457	44.976501		0.373
2024-03-20 09:14:20.745302	-93.182457	44.976501	0.386	
2024-03-20 09:14:20.745584	-93.182457	44.976501		0.387
2024-03-20 09:16:48.572898	-93.182457	44.976501	0.446	
2024-03-20 09:16:48.573056	-93.182457	44.976501		0.447
2024-03-20 09:18:20.889832	-93.182457	44.976501	0.525	
2024-03-20 09:18:20.890088	-93.182457	44.976501		0.526
2024-03-20 09:20:48.509123	-93.182457	44.976501	0.371	
2024-03-20 09:20:48.509289	-93.182457	44.976501		0.372
2024-03-20 09:22:20.808125	-93.182457	44.976501	0.511	
2024-03-20 09:22:20.808297	-93.182457	44.976501		0.512
2024-03-20 09:24:48.647683	-93.182457	44.976501	0.507	
2024-03-20 09:24:48.647850	-93.182457	44.976501		0.507
2024-03-20 09:26:20.689293	-93.182457	44.976501	0.386	
2024-03-20 09:26:20.689432	-93.182457	44.976501		0.387
2024-03-20 09:28:48.600598	-93.182457	44.976501	0.451	
2024-03-20 09:28:48.600813	-93.182457	44.976501		0.452
2024-03-20 09:30:20.722397	-93.182457	44.976501	0.406	
2024-03-20 09:30:20.722628	-93.182457	44.976501		0.407
2024-03-20 09:32:48.876214	-93.182457	44.976501	0.717	
2024-03-20 09:32:48.876397	-93.182457	44.976501		0.717
2024-03-20 09:34:20.952533	-93.182457	44.976501	0.474	
2024-03-20 09:34:20.952747	-93.182457	44.976501		0.474
2024-03-20 09:36:48.604626	-93.182457	44.976501	0.437	
2024-03-20 09:36:48.604788	-93.182457	44.976501		0.437
2024-03-20 09:38:20.717825	-93.182457	44.976501	0.386	
2024-03-20 09:38:20.718028	-93.182457	44.976501		0.387
2024-03-20 09:40:48.653678	-93.182457	44.976501	0.396	
2024-03-20 09:40:48.653842	-93.182457	44.976501		0.397
2024-03-20 09:42:20.880108	-93.182457	44.976501	0.383	
2024-03-20 09:42:20.880281	-93.182457	44.976501		0.384
2024-03-20 09:44:48.624552	-93.182457	44.976501	0.447	
2024-03-20 09:44:48.624745	-93.182457	44.976501		0.447
2024-03-20 09:46:20.753849	-93.182457	44.976501	0.408	
2024-03-20 09:46:20.754080	-93.182457	44.976501		0.408
2024-03-20 09:48:48.695795	-93.182457	44.976501	0.507	
2024-03-20 09:48:48.695961	-93.182457	44.976501		0.508
2024-03-20 09:50:20.857085	-93.182457	44.976501	0.427	
2024-03-20 09:50:20.857252	-93.182457	44.976501		0.428
2024-03-20 09:52:48.727639	-93.182457	44.976501	0.472	
2024-03-20 09:52:48.727862	-93.182457	44.976501		0.473
2024-03-20 09:54:20.859471	-93.182457	44.976501	0.422	
2024-03-20 09:54:20.859623	-93.182457	44.976501		0.423
2024-03-20 09:56:48.729857	-93.182457	44.976501	0.527	
2024-03-20 09:56:48.730040	-93.182457	44.976501		0.527
2024-03-20 09:58:20.917581	-93.182457	44.976501	0.387	
2024-03-20 09:58:20.917851	-93.182457	44.976501		0.388
2024-03-20 10:00:48.594544	-93.182457	44.976501	0.381	
2024-03-20 10:00:48.614449	-93.182457	44.976501		0.382
2024-03-20 10:02:20.942560	-93.182457	44.976501	0.412	
2024-03-20 10:02:20.942686	-93.182457	44.976501		0.413
2024-03-20 10:04:48.694533	-93.182457	44.976501	0.482	
2024-03-20 10:04:48.694672	-93.182457	44.976501		0.483
2024-03-20 10:06:20.973082	-93.182457	44.976501	0.443	
2024-03-20 10:06:20.973202	-93.182457	44.976501		0.444
2024-03-20 10:08:48.752300	-93.182457	44.976509	0.536	
2024-03-20 10:08:48.752377	-93.182457	44.976509		0.537
2024-03-20 10:10:20.924876	-93.182457	44.976509	0.461	
2024-03-20 10:10:20.925132	-93.182457	44.976509		0.461
2024-03-20 10:12:48.603150	-93.182457	44.976509	0.371	
2024-03-20 10:12:48.603302	-93.182457	44.976509		0.372
2024-03-20 10:14:21.006758	-93.182457	44.976509	0.484	
2024-03-20 10:14:21.006897	-93.182457	44.976509		0.484
2024-03-20 10:16:48.597606	-93.182457	44.976509	0.363	
2024-03-20 10:16:48.597766	-93.182457	44.976509		0.363
2024-03-20 10:18:20.875461	-93.182457	44.976501	0.393	
2024-03-20 10:18:20.875628	-93.182457	44.976501		0.394
2024-03-20 10:20:48.664551	-93.182457	44.976501	0.417	
2024-03-20 10:20:48.666253	-93.182457	44.976501		0.417
2024-03-20 10:22:20.833537	-93.182457	44.976501	0.426	
2024-03-20 10:22:20.833697	-93.182457	44.976501		0.427
2024-03-20 10:24:48.739775	-93.182457	44.976501	0.486	
2024-03-20 10:24:48.739932	-93.182457	44.976501		0.487
2024-03-20 10:26:20.896294	-93.182457	44.976501	0.396	
2024-03-20 10:26:20.896431	-93.182457	44.976501		0.397
2024-03-20 10:28:48.716300	-93.182457	44.976501	0.456	
2024-03-20 10:28:48.716857	-93.182457	44.976501		0.457
2024-03-20 10:30:20.930732	-93.182457	44.976501	0.437	
2024-03-20 10:30:20.938525	-93.182457	44.976501		0.437
2024-03-20 10:32:48.689296	-93.182457	44.976501	0.421	
2024-03-20 10:32:48.689492	-93.182457	44.976501		0.422
2024-03-20 10:34:20.926041	-93.182457	44.976501	0.417	
2024-03-20 10:34:20.926227	-93.182457	44.976501		0.417
2024-03-20 10:36:48.781832	-93.182457	44.976501	0.426	
2024-03-20 10:36:48.781962	-93.182457	44.976501		0.427
2024-03-20 10:38:20.923609	-93.182457	44.976501	0.414	
2024-03-20 10:38:20.923813	-93.182457	44.976501		0.415
2024-03-20 10:40:48.737261	-93.182457	44.976501	0.451	
2024-03-20 10:40:48.737465	-93.182457	44.976501		0.452
2024-03-20 10:42:21.005822	-93.182457	44.976501	0.483	
2024-03-20 10:42:21.006015	-93.182457	44.976501		0.483
2024-03-20 10:44:48.700547	-93.182457	44.976501	0.411	
2024-03-20 10:44:48.700703	-93.182457	44.976501		0.412
2024-03-20 10:46:21.092378	-93.182457	44.976501	0.483	
2024-03-20 10:46:21.092603	-93.182457	44.976501		0.483
2024-03-20 10:48:48.926796	-93.182411	44.976440	0.575	
2024-03-20 10:48:48.936402	-93.182411	44.976440		0.576
2024-03-20 10:50:20.926450	-93.182419	44.976440	0.386	
2024-03-20 10:50:20.926646	-93.182419	44.976440		0.387
2024-03-20 10:52:48.826916	-93.182419	44.976452	0.440	
2024-03-20 10:52:48.827321	-93.182419	44.976452		0.441
2024-03-20 10:54:21.103638	-93.182404	44.976440	0.476	
2024-03-20 10:54:21.103833	-93.182404	44.976440		0.477
2024-03-20 10:56:48.871060	-93.182411	44.976440	0.476	
2024-03-20 10:56:48.871246	-93.182411	44.976440		0.476
2024-03-20 10:58:21.110402	-93.182388	44.976440	0.477	
2024-03-20 10:58:21.110522	-93.182388	44.976440		0.478
2024-03-20 11:00:48.881828	-93.182388	44.976452	0.563	
2024-03-20 11:00:48.882033	-93.182388	44.976452		0.564
2024-03-20 11:02:21.018994	-93.182411	44.976460	0.456	
2024-03-20 11:02:21.019150	-93.182411	44.976460		0.456
2024-03-20 11:04:48.942893	-93.182388	44.976452	0.536	
2024-03-20 11:04:48.947718	-93.182388	44.976452		0.537
2024-03-20 11:06:21.027659	-93.182388	44.976452	0.456	
2024-03-20 11:06:21.027820	-93.182388	44.976452		0.457
2024-03-20 11:08:48.681879	-93.182404	44.976528	0.348	
2024-03-20 11:08:48.682071	-93.182404	44.976528		0.348
2024-03-20 11:10:21.001015	-93.182426	44.976540	0.423	
2024-03-20 11:10:21.001207	-93.182426	44.976540		0.423
2024-03-20 11:12:48.805121	-93.182388	44.976479	0.462	
2024-03-20 11:12:48.805295	-93.182388	44.976479		0.463
2024-03-20 11:14:21.046375	-93.182388	44.976479	0.376	
2024-03-20 11:14:21.046629	-93.182388	44.976479		0.377
2024-03-20 11:16:48.894480	-93.182426	44.976471	0.462	
2024-03-20 11:16:48.894670	-93.182426	44.976471		0.463
2024-03-20 11:18:21.125666	-93.182442	44.976460	0.451	
2024-03-20 11:18:21.125901	-93.182442	44.976460		0.452
